TimeStamp,cpu_load %,memory_usage [KB],throughput [KB/s],datacenter_score
1376894803,0.19767441860465118,0.3142373304537668,0.053333333333333344,0.2195980923033642
1376895103,0.22674418604651173,0.31944379596801076,0.04,0.2405818792245609
1376895403,0.19767441860465118,0.3559016377700049,0.04,0.22934750246575702
1376895703,0.2034883720930233,0.434027760531064,0.0666666666666667,0.2542821339312157
1376896003,0.23255813953488375,0.397568594181461,0.053333333333333344,0.26484951288645053
1376896304,0.19767441860465118,0.3784709356173833,0.053333333333333344,0.23565649359426832
1376896604,0.22674418604651173,0.34722022160343774,0.026666666666666686,0.24685931896675098
1376896904,0.19767441860465118,0.3420134249522915,0.04,0.2258754492613287
1376897204,0.2558139534883721,0.3298590449548147,0.053333333333333344,0.2642011953472308
1376897504,0.16860465116279075,0.3472222084248514,0.026666666666666686,0.2061621412534997
1376897804,0.22674418604651173,0.3958324434029085,0.026666666666666686,0.2590123744166187
1376898104,0.2151162790697675,0.30729173392884995,0.053333333333333344,0.2300709954977164
1376898404,0.2209302325581396,0.36631887357822224,0.026666666666666686,0.2475642145185866
1376898704,0.2034883720930233,0.4288189770585043,0.04,0.2516466047297424
1376899004,0.19767441860465118,0.27257070517921284,0.04,0.208514769318059
1376899304,0.22674418604651173,0.36284690315801943,0.04,0.25143265602206305
1376899604,0.17441860465116282,0.35937526387471896,0.04,0.2139368392244937
1376899904,0.2558139534883721,0.3333320087857243,0.10666666666666667,0.26773610297162487
1376900204,0.16860465116279075,0.3107646977597595,0.12000000000000001,0.2017144302538934
1376900504,0.22674418604651173,0.37673511597573295,0.04,0.25490470922649144
1376900804,0.19767441860465118,0.36111141465327146,0.053333333333333344,0.23131661335324036
1376901104,0.2034883720930233,0.41493010196698626,0.053333333333333344,0.24884105262352954
1376901404,0.2209302325581396,0.4114578004098813,0.053333333333333344,0.2601822795598347
1376901704,0.2034883720930233,0.33159751369168305,0.04,0.2273412388880371
1376902004,0.23255813953488375,0.32291709093582266,0.04,0.24551997040837428
1376902304,0.16860465116279075,0.2795143148827163,0.04,0.18990183453463258
1376902604,0.2732558139534884,0.31423633704306,0.026666666666666686,0.27117148736154023
1376902904,0.16860465116279075,0.3906263090255668,0.026666666666666686,0.21701316640367854
1376903204,0.22674418604651173,0.3298613629131305,0.053333333333333344,0.2438529376275075
1376903504,0.19767441860465118,0.36805535549367707,0.0666666666666667,0.2337192652300084
1376903804,0.22674418604651173,0.3784709356173833,0.026666666666666686,0.2546719974702374
1376904104,0.1918604651162791,0.3506935165712496,0.026666666666666686,0.2233090380575411
1376904404,0.19767441860465118,0.36458172938896305,0.053333333333333344,0.23218419203716326
1376904704,0.22674418604651173,0.3385411233951863,0.04,0.2453562110813548
1376905004,0.19767441860465118,0.3402776053106412,0.053333333333333344,0.2261081610175828
1376905304,0.24418604651162798,0.28645924913382864,0.053333333333333344,0.2452117115082634
1376905604,0.16860465116279075,0.34374891345703945,0.04,0.2059604841782134
1376905904,0.2674418604651163,0.3350704775225926,0.04,0.27297692170622956
1376906204,0.16860465116279075,0.31944478937871756,0.053333333333333344,0.20055111982529958
1376906504,0.22674418604651173,0.3298610317762283,0.026666666666666686,0.2425195215099486
1376906804,0.19767441860465118,0.3923611352565101,0.0666666666666667,0.23979571017071669
1376907104,0.2034883720930233,0.36631986698892915,0.12000000000000001,0.2400218272123486
1376907404,0.372093023255814,0.5121535521552214,0.16000000000000003,0.3965035043178751
1376907704,0.20930232558139542,0.4375000620881692,0.053333333333333344,0.2585533100956857
1376908004,0.24418604651162798,0.36979084399842505,0.04,0.26537794355774585
1376908304,0.2034883720930233,0.3368046414797315,0.04,0.22864302083504917
1376908604,0.2732558139534884,0.3246522483036684,0.026666666666666686,0.2737754651766923
1376908904,0.18023255813953493,0.3524296673498021,0.04,0.21627020753512496
1376909204,0.23837209302325585,0.3107640354859551,0.04,0.24655147398776786
1376909504,0.2034883720930233,0.3715269947769777,0.04,0.23732360915936074
1376909804,0.2034883720930233,0.3732634766924323,0.04,0.2377577296382244
1376910104,0.23255813953488375,0.42361085585974895,0.026666666666666686,0.2700267449726892
1376910404,0.20930232558139542,0.33159718255478077,0.04,0.23141092354567197
1376910705,0.22674418604651173,0.3368059660273407,0.026666666666666686,0.2442557550727267
1376911005,0.17441860465116282,0.29513834734208,0.04,0.19787761009133398
1376911305,0.29069767441860467,0.31597281895851476,0.053333333333333344,0.2851482434993186
1376911605,0.16860465116279075,0.3281245498607735,0.04,0.20205439327914687
1376911905,0.22674418604651173,0.3385417856689909,0.04,0.24535637664980592
1376912205,0.2034883720930233,0.32465291057747303,0.04,0.22560508810948457
1376912505,0.23255813953488375,0.4114578004098813,0.04,0.2676551477768889
1376912805,0.19767441860465118,0.36458172938896305,0.053333333333333344,0.23218419203716326
1376913105,0.19767441860465118,0.34374891345703945,0.04,0.2263093213875157
1376913405,0.23255813953488375,0.4131939511884338,0.0666666666666667,0.2694225188048604
1376913705,0.2034883720930233,0.4600690287986455,0.053333333333333344,0.26012578433144434
1376914005,0.2558139534883721,0.3593742704640122,0.04,0.2709133350578635
1376914305,0.19767441860465118,0.3402776053106412,0.053333333333333344,0.2261081610175828
1376914605,0.2558139534883721,0.42534733777520367,0.04,0.28740660188566136
1376914905,0.16860465116279075,0.3506941788450542,0.08000000000000002,0.20969680052521705
1376915205,0.23255813953488375,0.3072923962026544,0.026666666666666686,0.24094713005841553
1376915505,0.19767441860465118,0.33159685141787865,0.04,0.22327130587772548
1376915805,0.19767441860465118,0.36284690315801943,0.026666666666666686,0.230417152146094
1376916105,0.23837209302325585,0.3142353436323533,0.04,0.2474193010243674
1376916405,0.19767441860465118,0.3159731500954171,0.0666666666666667,0.2206987138804434
1376916705,0.23255813953488375,0.3038197635086472,0.04,0.24074563855158043
1376917005,0.17441860465116282,0.38541553873159334,0.04,0.2204469079387123
1376917305,0.2558139534883721,0.3368046414797315,0.026666666666666686,0.2646042611451267
1376917605,0.36046511627906985,0.4131949445991406,0.14666666666666672,0.3629576508784674
1376917905,0.2151162790697675,0.864583881778828,0.04,0.36872736579354426
1376918205,0.22674418604651173,0.3906243222041533,0.053333333333333344,0.2590436774502632
1376918505,0.17441860465116282,0.30034812422534674,0.053333333333333344,0.1998467209788173
1376918805,0.25,0.29514033416349356,0.04,0.25078508354087337
1376919105,0.16860465116279075,0.3246522483036684,0.026666666666666686,0.20051965122320395
1376919405,0.23837209302325585,0.35416681153906143,0.053333333333333344,0.2580688346677111
1376919705,0.18604651162790706,0.32118127129417234,0.10666666666666667,0.21586120929641137
1376920005,0.23255813953488375,0.31076502889666185,0.026666666666666686,0.24181528823191742
1376920306,0.19767441860465118,0.3385424479427954,0.04,0.22500770500895467
1376920606,0.19767441860465118,0.3125011796752143,0.09333333333333335,0.22116405460872607
1376920906,0.22674418604651173,0.3055562454241019,0.026666666666666686,0.23644332492191703
1376921206,0.19767441860465118,0.36284756543182395,0.04,0.2310839843812118
1376921506,0.22674418604651173,0.3159724878216126,0.04,0.23971405218796135
1376921806,0.16860465116279075,0.3854168632792024,0.08000000000000002,0.2183774716337541
1376922106,0.2558139534883721,0.3159731500954171,0.026666666666666686,0.2593963882990481
1376922406,0.16860465116279075,0.3263893924929277,0.04,0.20162060393718545
1376922706,0.23255813953488375,0.3246525794405707,0.04,0.2459538425345613
1376923006,0.19767441860465118,0.35937460160091445,0.04,0.23021574342348444
1376923306,0.2034883720930233,0.34548638878320104,0.04,0.23081345766091657
1376923606,0.22674418604651173,0.3715273259138798,0.04,0.25360276171102814
1376923906,0.19767441860465118,0.3472208838772422,0.026666666666666686,0.22651064732589968
1376924206,0.23255813953488375,0.46875077610211474,0.0666666666666667,0.28331172503328067
1376924506,0.17441860465116282,0.39409629262435614,0.053333333333333344,0.22328376307856967
1376924806,0.2558139534883721,0.37847126675428544,0.053333333333333344,0.27635425079709847
1376925106,0.16860465116279075,0.3107640354859551,0.04,0.1977142646854423
1376925406,0.24418604651162798,0.3402776053106412,0.053333333333333344,0.25866630055246653
1376925706,0.2034883720930233,0.3055572388348087,0.04,0.22083117017381848
1376926006,0.2151162790697675,0.3385417856689909,0.04,0.23721684176608498
1376926306,0.2151162790697675,0.3506941788450542,0.04,0.24025494006010079
1376926606,0.20930232558139542,0.36458305393657214,0.053333333333333344,0.24032405805778648
1376926906,0.22674418604651173,0.3385421168058931,0.04,0.24535645943403148
1376927206,0.16860465116279075,0.3697901817246206,0.026666666666666686,0.21180413457844197
1376927506,0.2558139534883721,0.3003471308146398,0.04,0.2561565501455204
1376927806,0.16860465116279075,0.3489583592034038,0.04,0.20726284561480446
1376928106,0.23255813953488375,0.3402772741737388,0.04,0.2498600162178533
1376928406,0.19767441860465118,0.37152633250317313,0.04,0.2332536761490491
1376928706,0.22674418604651173,0.381944230585195,0.04,0.256206987878857
1376929006,0.19767441860465118,0.41493010196698626,0.04,0.24410461851500237
1376929306,0.19767441860465118,0.3159724878216126,0.053333333333333344,0.22003188164532564
1376929606,0.22674418604651173,0.3246512548929617,0.026666666666666686,0.24121707728913197
1376929906,0.16860465116279075,0.27604234446251347,0.04,0.1890338419295819
1376930207,0.2558139534883721,0.3177076451894584,0.04,0.26049667873922505
1376930507,0.18023255813953493,0.3420134249522915,0.053333333333333344,0.214332813602414
1376930807,0.26162790697674426,0.34027694303683664,0.053333333333333344,0.2708754373095968
1376931107,0.16860465116279075,0.32465291057747303,0.04,0.20118648345832177
1376931407,0.23255813953488375,0.3645827227996698,0.053333333333333344,0.25660304504100273
1376931707,0.19767441860465118,0.46007002220935195,0.053333333333333344,0.25605626524226044
1376932007,0.19767441860465118,0.3697901817246206,0.04,0.23281963845441095
1376932307,0.22674418604651173,0.31944512051561985,0.053333333333333344,0.24124887702812983
1376932607,0.1918604651162791,0.2743065248208632,0.053333333333333344,0.20554562345327784
1376932907,0.23255813953488375,0.36458305393657214,0.04,0.25593646115856167
1376933207,0.16860465116279075,0.37152765705078217,0.04,0.21290517007664905
1376933507,0.2558139534883721,0.3906243222041533,0.026666666666666686,0.27805918132623214
1376933807,0.16860465116279075,0.30729173392884995,0.026666666666666686,0.1961795226294993
1376934107,0.24418604651162798,0.3333339956071379,0.053333333333333344,0.2569303981265907
1376934407,0.19767441860465118,0.32638906135602547,0.026666666666666686,0.2213026916955955
1376934707,0.20930232558139542,0.28645924913382864,0.04,0.22012644019043393
1376935007,0.2151162790697675,0.2899312195540314,0.04,0.22506420023734508
1376935307,0.19767441860465118,0.2986109800360872,0.053333333333333344,0.2156915046989443
1376935607,0.22674418604651173,0.2552091973936877,0.04,0.22452322958098014
1376935907,0.16860465116279075,0.31944445824181533,0.04,0.19988437037440734
1376936207,0.2732558139534884,0.38020807980664256,0.053333333333333344,0.2889977563857692
1376936507,0.18023255813953493,0.30729173392884995,0.04,0.20498572417988692
1376936807,0.22674418604651173,0.35416648040215915,0.04,0.249262550333098
1376937107,0.19767441860465118,0.3315981759654875,0.04,0.2232716370146277
1376937407,0.23837209302325585,0.3142360059061579,0.053333333333333344,0.24808613325948523
1376937707,0.2034883720930233,0.3593742704640122,0.053333333333333344,0.23495209474778603
1376938007,0.19767441860465118,0.3524306607605089,0.053333333333333344,0.22914642488004971
1376938307,0.22674418604651173,0.27257070517921284,0.04,0.22886360652736143
1376938607,0.16860465116279075,0.3593749327378166,0.04,0.20986698899840767
1376938907,0.2558139534883721,0.42708315741685404,0.0666666666666667,0.2891738901294073
1376939208,0.16860465116279075,0.3246535728512775,0.053333333333333344,0.20185331569343956
1376939508,0.2674418604651163,0.2968748292575347,0.04,0.2634280096399651
1376939808,0.16860465116279075,0.33854145453208867,0.053333333333333344,0.20532528611364234
1376940108,0.22674418604651173,0.3090278847074024,0.04,0.2379779014094088
1376940408,0.19767441860465118,0.3854165321423001,0.026666666666666686,0.23605955939216416
1376940708,0.19767441860465118,0.3368053037535361,0.04,0.22457341896163985
1376941008,0.22674418604651173,0.34201243154158467,0.04,0.24622403811795437
1376941308,0.18604651162790706,0.3281245498607735,0.04,0.2142636956047283
1376941608,0.23837209302325585,0.38020907321734937,0.04,0.26391273342061644
1376941908,0.16860465116279075,0.3368056348904384,0.04,0.20422466453656313
1376942208,0.26162790697674426,0.3229180843465295,0.04,0.2658690559703534
1376942508,0.16860465116279075,0.4097209873575241,0.053333333333333344,0.2231201693200012
1376942808,0.25,0.3125001862645075,0.04,0.2551250465661269
1376943108,0.2034883720930233,0.34374990686774626,0.04,0.2303793371820529
1376943408,0.2034883720930233,0.3750006208816917,0.0666666666666667,0.23952534901887257
1376943708,0.2209302325581396,0.42708315741685404,0.0666666666666667,0.26475528547824456
1376944008,0.19767441860465118,0.3645827227996698,0.04,0.23151777372317328
1376944308,0.22674418604651173,0.27083455440066045,0.053333333333333344,0.22909623549938998
1376944608,0.16860465116279075,0.3385424479427954,0.04,0.20465886779965237
1376944908,0.2558139534883721,0.3593742704640122,0.053333333333333344,0.2715800017245302
1376945208,0.16860465116279075,0.30729173392884995,0.04,0.19684618929616599
1376945508,0.22674418604651173,0.3177076451894584,0.04,0.2401478415299228
1376945808,0.19767441860465118,0.3229160975251159,0.04,0.2211011174045348
1376946108,0.22674418604651173,0.3333320087857243,0.04,0.24405393242898926
1376946408,0.19767441860465118,0.3645827227996698,0.04,0.23151777372317328
1376946708,0.19767441860465118,0.32291709093582266,0.04,0.22110136575721148
1376947008,0.22674418604651173,0.2968748292575347,0.04,0.2349396375469419
1376947309,0.16860465116279075,0.3593742704640122,0.026666666666666686,0.20920015676328987
1376947609,0.2558139534883721,0.333333002196431,0.04,0.2644030179909682
1376947909,0.16860465116279075,0.2621538005078977,0.0666666666666667,0.18689503927426127
1376948209,0.22674418604651173,0.3333339956071379,0.04,0.24405442913434267
1376948509,0.2034883720930233,0.32291709093582266,0.053333333333333344,0.22583779986573865
1376948809,0.22674418604651173,0.390623991067251,0.04,0.25837692799937095
1376949109,0.19767441860465118,0.3333320087857243,0.026666666666666686,0.22303842855302022
1376949408,0.19767441860465118,0.3541658181283547,0.04,0.2289135475553445
1376949709,0.23255813953488375,0.38020807980664256,0.10666666666666667,0.2631760509594126
1376950009,0.18023255813953493,0.390623991067251,0.026666666666666686,0.22515212179782051
1376950309,0.24418604651162798,0.30729272733955676,0.08000000000000002,0.2517534143930288
1376950609,0.18604651162790706,0.36979117513532733,0.053333333333333344,0.22534701859003345
1376950909,0.23837209302325585,0.2968748292575347,0.026666666666666686,0.2424125057639961
1376951209,0.18604651162790706,0.4010418891492729,0.053333333333333344,0.23315969709351983
1376951509,0.22674418604651173,0.3333320087857243,0.04,0.24405393242898926
1376951809,0.19767441860465118,0.34374891345703945,0.026666666666666686,0.22564265472084902
1376952109,0.20930232558139542,0.38020807980664256,0.04,0.24356364785863743
1376952409,0.22674418604651173,0.3541658181283547,0.0666666666666667,0.2505957180979802
1376952709,0.19767441860465118,0.3489583592034038,0.026666666666666686,0.2269450161574401
1376953009,0.23837209302325585,0.2690974102114011,0.04,0.23613481766912936
1376953309,0.18023255813953493,0.39062498447795774,0.0666666666666667,0.2271523701504972
1376953610,0.26162790697674426,0.3489593526141106,0.0666666666666667,0.273712706370582
1376953910,0.17441860465116282,0.2986109800360872,0.04,0.19874576826483575
1376954210,0.24418604651162798,0.3333339956071379,0.04,0.25626373145992404
1376954510,0.19767441860465118,0.3125001862645075,0.026666666666666686,0.217830472922716
1376954810,0.22674418604651173,0.2812504656612688,0.04,0.2310335466478754
1376955110,0.19767441860465118,0.2968748292575347,0.04,0.2145908003376395
1376955410,0.19767441860465118,0.36979117513532733,0.026666666666666686,0.23215322014042097
1376955710,0.24418604651162798,0.333333002196431,0.053333333333333344,0.256930149773914
1376956010,0.16860465116279075,0.3177076451894584,0.053333333333333344,0.20011683377798478
1376956310,0.26162790697674426,0.4114578004098813,0.026666666666666686,0.28733731831952464
1376956610,0.3313953488372093,0.4843751396983806,0.32000000000000006,0.36907052911064164
1376956910,0.25,0.49479204436969576,0.44000000000000006,0.32069801109242396
1376957210,0.2790697674418605,0.374999627470985,0.4666666666666667,0.3124320774103819
1376957510,0.22674418604651173,0.3333339956071379,0.4800000000000001,0.2660544291343427
1376957810,0.2732558139534884,0.2552082039829809,0.4533333333333333,0.2777477874298538
1376958110,0.2151162790697675,0.24479229272237252,0.4666666666666667,0.2351128018627637
1376958410,0.28488372093023256,0.2916663769218772,0.4800000000000001,0.2963351988816321
1376958710,0.22674418604651173,0.3020822881824856,0.44000000000000006,0.2562415022781796
1376959010,0.2732558139534884,0.25868149895079273,0.4533333333333333,0.27861611117180674
1376959310,0.24418604651162798,0.3281255432714803,0.4533333333333333,0.27562828504267634
1376959610,0.24418604651162798,0.3177086386001651,0.4666666666666667,0.2736907255415142
1376959910,0.26162790697674426,0.2743061936839609,0.4533333333333333,0.27438274997137785
1376960210,0.24418604651162798,0.31249919285380073,0.44000000000000006,0.27105503077158977
1376960510,0.2732558139534884,0.333333002196431,0.4533333333333333,0.2972789869832163
1376960810,0.2209302325581396,0.2656261020650028,0.4533333333333333,0.24372435497361508
1376961110,0.29069767441860467,0.3281255432714803,0.4533333333333333,0.30818642457756
1376961410,0.20930232558139542,0.28992956386952007,0.4666666666666667,0.24232735220769014
1376961710,0.2674418604651163,0.3246519171667663,0.4666666666666667,0.2917056149506063
1376962010,0.25,0.3125001862645075,0.4800000000000001,0.2771250465661269
1376962311,0.2732558139534884,0.3177086386001651,0.4533333333333333,0.29337289608414985
1376962611,0.25,0.3454857265093965,0.4666666666666667,0.2847047649606824
1376962911,0.25,0.35416681153906143,0.4666666666666667,0.2868750362180987
1376963211,0.2674418604651163,0.3506941788450542,0.4666666666666667,0.2982161803701783
1376963511,0.2151162790697675,0.36805535549367707,0.4800000000000001,0.2665952342222565
1376963811,0.29069767441860467,0.36458239166276757,0.2933333333333334,0.3093006366753818
1376964111,0.16860465116279075,0.30729173392884995,0.08000000000000002,0.198846189296166
1376964411,0.23255813953488375,0.2968748292575347,0.026666666666666686,0.23834273832213562
1376964711,0.19767441860465118,0.34375090027845306,0.04,0.2263098180928691
1376965011,0.22674418604651173,0.37847192902809,0.04,0.25533891248958074
1376965311,0.19767441860465118,0.41840240352409125,0.04,0.24497269390427862
1376965611,0.19767441860465118,0.32291775320962723,0.04,0.22110153132566263
1376965911,0.23255813953488375,0.34375090027845306,0.04,0.2507284227440319
1376966211,0.18023255813953493,0.31249919285380073,0.026666666666666686,0.20562092224445797
1376966511,0.25,0.32638972362983004,0.053333333333333344,0.25926409757412416
1376966811,0.16860465116279075,0.3385404611213819,0.053333333333333344,0.20532503776096567
1376967111,0.23837209302325585,0.36631854244132006,0.053333333333333344,0.26110676739327576
1376967411,0.18604651162790706,0.38194356831139054,0.053333333333333344,0.22838511688404925
1376967711,0.23837209302325585,0.32986070063932593,0.053333333333333344,0.25199230694277724
1376968011,0.2034883720930233,0.3125001862645075,0.04,0.22256690703124318
1376968311,0.19767441860465118,0.31250084853831195,0.04,0.2184973051578338
1376968611,0.39534883720930236,0.4357645735834212,0.13333333333333336,0.3923519961090336
1376968911,0.18604651162790706,0.9965283607166996,0.026666666666666686,0.3806979816520432
1376969211,0.2558139534883721,0.5295147288038442,0.0666666666666667,0.31478178297615483
1376969511,0.1918604651162791,0.3524296673498021,0.0666666666666667,0.22574307575217922
1376969811,0.23255813953488375,0.30555690769790633,0.026666666666666686,0.24051325793222852
1376970111,0.20930232558139542,0.31944545165252214,0.04,0.2283729908201073
1376970411,0.19767441860465118,0.3437502380046486,0.0666666666666667,0.2276429858577513
1376970711,0.22674418604651173,0.3645827227996698,0.026666666666666686,0.251199944265809
1376971011,0.19767441860465118,0.3993047449600135,0.04,0.2401982792632592
1376971311,0.24418604651162798,0.3368043103428293,0.3866666666666667,0.27446464347718025
1376971611,0.18604651162790706,0.32638906135602547,0.12000000000000001,0.2178298234785413
1376971911,0.26162790697674426,0.29166836374329075,0.04,0.2580566258195437
1376972211,0.17441860465116282,0.3506938477081519,0.04,0.21176648518285193
1376972512,0.23837209302325585,0.3107646977597595,0.026666666666666686,0.24588497288955227
1376972812,0.19767441860465118,0.34895736579269704,0.053333333333333344,0.22827810113809674
1376973112,0.2034883720930233,0.3229184154834318,0.053333333333333344,0.22583813100264094
1376973412,0.20930232558139542,0.43229094747870705,0.026666666666666686,0.2559176981099869
1376973712,0.2034883720930233,0.36111042124256476,0.0666666666666667,0.23605279910909083
1376974012,0.23255813953488375,0.3454857265093965,0.04,0.25116212930176773
1376974312,0.17441860465116282,0.30902821584430473,0.026666666666666686,0.20068341055022346
1376974612,0.2558139534883721,0.3437485823201371,0.12000000000000001,0.2710069130218947
1376974912,0.18604651162790706,0.291667370332584,0.053333333333333344,0.20581606738934763
1376975212,0.24418604651162798,0.31250051740140977,0.09333333333333335,0.2537220285751587
1376975512,0.19767441860465118,0.3697901817246206,0.04,0.23281963845441095
1376975812,0.2209302325581396,0.3506945099819564,0.053333333333333344,0.2449914569528535
1376976112,0.2151162790697675,0.3506941788450542,0.10666666666666667,0.2435882733934341
1376976412,0.20930232558139542,0.3489583592034038,0.04,0.23575121770782773
1376976712,0.22674418604651173,0.34548638878320104,0.04,0.24709252742835847
1376977012,0.18023255813953493,0.36458172938896305,0.04,0.2193082230449152
1376977312,0.2674418604651163,0.3385421168058931,0.053333333333333344,0.27451149819372134
1376977612,0.16860465116279075,0.27257070517921284,0.053333333333333344,0.18883259877542338
1376977912,0.23255813953488375,0.36111042124256476,0.026666666666666686,0.25440163631839313
1376978212,0.1918604651162791,0.39062465334105545,0.053333333333333344,0.23462515558332592
1376978512,0.29069767441860467,0.3802084109435449,0.053333333333333344,0.30120714149557615
1376978812,0.19767441860465118,0.33333366447023566,0.04,0.22370550914081472
1376979112,0.19767441860465118,0.3680543620829704,0.04,0.2323856835439984
1376979412,0.22674418604651173,0.29861164230989184,0.04,0.23537384081003115
1376979712,0.19767441860465118,0.39236047298270565,0.026666666666666686,0.23779554460226557
1376980012,0.22674418604651173,0.3472222084248514,0.04,0.24752648233877106
1376980312,0.16860465116279075,0.3437505691415508,0.04,0.2059608980993412
1376980612,0.26162790697674426,0.29513900961588446,0.026666666666666686,0.2582576206210255
1376980912,0.18604651162790706,0.3402766118999343,0.053333333333333344,0.2179683777811852
1376981212,0.22674418604651173,0.3263893924929277,0.026666666666666686,0.24165161168912344
1376981512,0.19767441860465118,0.3923601418458034,0.026666666666666686,0.23779546181803998
1376981812,0.1918604651162791,0.3645827227996698,0.04,0.22744800628131284
1376982112,0.22674418604651173,0.3472228706986558,0.0666666666666667,0.2488599812405555
1376982412,0.19767441860465118,0.3246525794405707,0.04,0.2215352378833985
1376982712,0.22674418604651173,0.3958324434029085,0.053333333333333344,0.26034570774995197
1376983012,0.16860465116279075,0.32291576638821357,0.04,0.20075219741100692
1376983312,0.2558139534883721,0.31944512051561985,0.026666666666666686,0.26026438090409876
1376983612,0.16860465116279075,0.3784709356173833,0.04,0.21464098971829934
1376983912,0.22674418604651173,0.37152633250317313,0.04,0.2536025133583515
1376984212,0.19767441860465118,0.3871516895101459,0.04,0.2371600154007923
1376984512,0.20930232558139542,0.32812521213457796,0.053333333333333344,0.23120959760728796
1376984812,0.2151162790697675,0.336806297164243,0.053333333333333344,0.23744963630656465
1376985112,0.19767441860465118,0.3385424479427954,0.026666666666666686,0.224341038342288
1376985412,0.22674418604651173,0.32986169405003285,0.04,0.24318635374506642
1376985712,0.16860465116279075,0.30555690769790633,0.04,0.1964124827384301
1376986012,0.2558139534883721,0.3038210880562563,0.04,0.25702503945592453
1376986312,0.17441860465116282,0.3038194323717449,0.053333333333333344,0.20071454801541685
1376986612,0.22674418604651173,0.30555657656100416,0.026666666666666686,0.23644340770614256
1376986912,0.19767441860465118,0.3125011796752143,0.026666666666666686,0.2178307212753927
1376987212,0.22674418604651173,0.2968758226682416,0.04,0.23493988589961862
1376987512,0.2034883720930233,0.3454860576462987,0.053333333333333344,0.23148004154335766
1376987812,0.19767441860465118,0.3524296673498021,0.026666666666666686,0.22781284319403966
1376988112,0.23837209302325585,0.29687549153133935,0.053333333333333344,0.24374600466578059
1376988412,0.19767441860465118,0.3506945099819564,0.04,0.22804572051874492
1376988712,0.22674418604651173,0.34027859872134797,0.026666666666666686,0.24512391324622854
1376989012,0.16860465116279075,0.3576381196854598,0.04,0.20943278573531846
1376989312,0.26162790697674426,0.3211809401572702,0.026666666666666686,0.2647681032563719
1376989612,0.16860465116279075,0.3420134249522915,0.04,0.20552661205202638
1376989912,0.22674418604651173,0.2673622528435553,0.053333333333333344,0.2282281601101137
1376990212,0.19767441860465118,0.3159708321371012,0.026666666666666686,0.21869813439086444
1376990512,0.19767441860465118,0.3472225395617536,0.04,0.22717772791369423
1376990812,0.22674418604651173,0.3524290050759975,0.10666666666666667,0.2521615148348909
1376991112,0.19767441860465118,0.31423633704306,0.08000000000000002,0.2209311772840208
1376991412,0.22674418604651173,0.36979084399842505,0.04,0.2531686412321645
1376991712,0.16860465116279075,0.3836810436375521,0.04,0.21594351672334156
1376992012,0.2558139534883721,0.276043006736318,0.026666666666666686,0.24941385245927328
1376992312,0.17441860465116282,0.2621538005078977,0.026666666666666686,0.18896480671612173
1376992612,0.23255813953488375,0.31250084853831195,0.04,0.2429159098089966
1376992913,0.16860465116279075,0.28472243608147163,0.026666666666666686,0.19053719816765474
1376993213,0.23255813953488375,0.2795143148827163,0.053333333333333344,0.23533594306176436
1376993513,0.1918604651162791,0.3750006208816917,0.0666666666666667,0.23138581413515164
1376993813,0.22674418604651173,0.37152633250317313,0.04,0.2536025133583515
1376994123,0.19767441860465118,0.4079854988527762,0.026666666666666686,0.2417018010697832
1376994423,0.19767441860465118,0.3194434648311086,0.04,0.22023295923103298
1376994724,0.22674418604651173,0.3333333333333333,0.053333333333333344,0.24472093023255823
1376995024,0.19767441860465118,0.38020741753283793,0.026666666666666686,0.23475728073979862
1376995324,0.23255813953488375,0.4097226430420356,0.04,0.2672213584349275
1376995624,0.16860465116279075,0.333333002196431,0.026666666666666686,0.2026898396963946
1376995924,0.2558139534883721,0.36979084399842505,0.053333333333333344,0.2741841451081334
1376996224,0.16860465116279075,0.4201378920288394,0.08000000000000002,0.22705772882116337
1376996524,0.22674418604651173,0.3368059660273407,0.04,0.24492242173939338
1376996824,0.19767441860465118,0.3385407922582842,0.0666666666666667,0.22634062442116018
1376997124,0.2034883720930233,0.36631953585202676,0.04,0.23602174442812301
1376997424,0.22674418604651173,0.37499863406027817,0.026666666666666686,0.2538039220809611
1376997724,0.20930232558139542,0.3298613629131305,0.04,0.2309769686352594
1376998024,0.22674418604651173,0.34027859872134797,0.0666666666666667,0.24712391324622854
1376998324,0.16860465116279075,0.36631953585202676,0.026666666666666686,0.21093647311029354
1376998624,0.2558139534883721,0.34895670351889263,0.04,0.2683089433215836
1376998924,0.16860465116279075,0.333333002196431,0.04,0.20335650636306127
1376999224,0.22674418604651173,0.33159751369168305,0.026666666666666686,0.24295364198881228
1376999524,0.19767441860465118,0.3142366681799623,0.026666666666666686,0.21826459340157972
1376999824,0.20930232558139542,0.3020839438669968,0.04,0.22403261387372597
1377000124,0.2151162790697675,0.3368056348904384,0.08000000000000002,0.23878280407144686
1377000424,0.19767441860465118,0.4079854988527762,0.026666666666666686,0.2417018010697832
1377000724,0.23837209302325585,0.3975692564552657,0.0666666666666667,0.26958611256342885
1377001024,0.16860465116279075,0.35416681153906143,0.04,0.20856495869871888
1377001324,0.2558139534883721,0.38541553873159334,0.09333333333333335,0.28009031879142543
1377001624,0.17441860465116282,0.3472228706986558,0.053333333333333344,0.2115654075971446
1377001924,0.22674418604651173,0.4184027346609936,0.026666666666666686,0.26465494723113997
1377002224,0.19767441860465118,0.37152633250317313,0.026666666666666686,0.23258700948238242
1377002524,0.23255813953488375,0.32465291057747303,0.04,0.24595392531878688
