TaskID,TaskFileSize,TaskOutputFileSize,TaskFileLength,UserLatitude,UserLongitude,VmID,VmProcessingSpeed,VmRam,VmBandwidth,VmStorage,VmMemoryCost,VmStorageCost,VmBandwidthCost,VmProcessingCost,
255,43,10,55,71.09733022518725,48.11500512739045,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
256,94,10,56,-41.95211277365811,103.37603914457605,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
257,45,15,27,-12.876174937873188,84.59754396171513,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
258,81,11,56,-64.89538143136214,-67.56602284836167,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
259,51,15,40,40.90434956457685,-173.58259969723048,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
260,12,19,75,89.21887709287483,-172.677227638842,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
261,99,15,28,-72.82737477069998,151.69517169620428,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
262,84,20,75,57.98527663985473,-137.81970441934084,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
263,16,19,70,-19.89234682389366,-25.808340723718914,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
264,61,18,81,31.60221880636152,118.98736498302065,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
265,63,19,76,-72.88436758097681,-148.23799826164674,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
266,61,13,96,-81.03114774961574,-6.674406357613805,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
267,85,15,86,81.2894483774771,73.06458801695265,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
268,98,10,13,-69.90467151451006,-78.88923433937094,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
269,37,16,37,25.423207127253747,156.6621468117459,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
270,94,18,23,-15.876797666409118,170.60513480605636,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
271,18,20,74,20.51623896197492,-111.81527003585123,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
272,89,13,60,-69.29543497389122,-156.7072397587794,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
273,79,15,28,-87.04867274293984,108.71219491116818,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
274,22,14,89,6.421543064692031,62.7523417307485,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
275,59,16,73,-8.51863470393917,5.120481736575755,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
276,82,15,54,-41.178164024397205,150.07471851835305,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
277,35,13,29,-12.026999710249925,-9.919067280009443,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
278,71,14,33,11.781329618728932,-23.926137703519743,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
279,18,15,78,-39.61623738774336,177.56377492956085,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
280,19,12,75,63.67814220075556,5.480583271733394,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
281,47,18,91,81.10844533422758,66.28733757271132,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
282,68,16,68,51.08425750657776,-150.10545808574201,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
283,50,20,61,41.19264115327073,85.8538908382049,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
284,91,14,96,-84.21913086913457,130.6613974016136,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
285,35,18,31,52.5826661923779,72.03251597890127,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
286,70,10,80,12.288983514394488,-154.60945763951273,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
287,47,16,62,62.98737619320241,108.61797717377146,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
288,26,14,78,-68.09631897830985,-30.88562089250854,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
289,76,13,44,-47.9257569484728,-47.5360950023923,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
290,96,20,91,-1.4892709955253025,-63.175040897131765,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
291,100,13,39,-19.828864173918063,73.27118795147769,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
292,20,11,52,-24.852219428667638,152.33547036323608,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
293,75,13,29,-80.17345065756462,-143.63407499003543,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
294,100,17,29,-42.65599430309285,37.97424881662627,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
295,13,17,88,-46.98877421765782,120.64995039499854,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
296,32,20,41,75.20189707920335,44.0060592721197,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
297,22,19,46,58.595805906662775,175.9192327433649,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
298,49,13,22,-37.76896617904581,24.24350495939936,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
299,95,15,45,-23.49569302436163,118.73598475796382,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
300,23,13,48,-66.66287116058402,45.84832114595099,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
301,80,16,30,87.90366134677689,130.70069141722354,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
302,19,18,22,-60.19242116531411,-80.51200104584676,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
303,12,15,66,30.39102819281706,-58.61341431465959,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
304,11,18,36,-6.28409783352231,-2.675295924673179,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
305,59,18,58,-41.709276752903136,89.1777410870958,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
306,54,20,11,66.94011171348276,-114.89254640993718,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
307,81,12,64,61.43287070333051,91.84154330920927,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
308,22,16,98,74.95526556227634,-130.0620869951842,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
309,34,20,29,-25.731934944055993,-119.55917189536211,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
310,55,17,46,-20.990657098037886,157.93643254898,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
311,85,11,82,74.70607842093213,-168.56014401507773,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
312,81,14,35,-10.758217168366002,46.40313752625386,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
313,96,14,60,50.91772305668809,174.7718533685233,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
314,58,13,25,1.310397154305818,-21.310521953461972,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
315,35,17,96,57.68395065564533,150.15513716531308,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
316,24,10,66,66.26440385900469,-42.33723509066772,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
317,79,12,43,44.985726597231434,11.803019397886601,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
318,55,12,67,-77.03576695121568,10.986127092264468,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
319,13,10,97,42.16263625177004,-133.24462412325096,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
320,92,13,79,7.7368090522096935,12.174048609712798,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
321,92,17,45,66.93258718249461,-143.6273966007019,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
322,96,12,93,26.34726143314346,26.91452548304369,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
323,15,13,98,-31.07068946214742,-117.20135869392838,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
324,53,19,99,-36.756652961274156,-81.49598019992514,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
325,92,10,99,73.31923117736599,-98.13839843244435,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
326,32,13,56,-9.497564774664127,53.58591645992087,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
327,19,15,99,-3.3741546064782995,-42.31024085781169,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
328,46,12,69,-76.33172312965793,-62.49624747547578,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
329,59,17,93,9.85073148520459,173.1969351941305,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
330,27,20,68,84.0242696235322,65.93107109143526,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
331,31,19,70,-64.27885186653754,30.14549236178803,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
332,14,10,17,4.1144405444614875,118.61974837751785,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
333,80,14,28,87.20336525329708,48.87471723487059,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
334,25,15,19,6.769049846272424,-60.416692755490885,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
335,38,16,22,18.596289229919677,-123.50611459886672,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
336,80,18,86,8.918411392807656,161.5389168414959,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
337,33,12,60,-27.150397337824472,55.74829373610288,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
338,44,16,25,82.84143788653333,146.71972394920056,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
339,62,13,44,58.073128382614556,58.617349886396454,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
340,12,17,10,-2.7795133754902395,-115.55576947332429,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
341,74,17,70,71.00966900564075,127.19244166049282,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
342,53,18,65,-39.57758349270969,154.72244132298454,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
343,38,13,24,-47.21747341420589,130.43483587043016,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
344,16,11,47,18.763944348504268,18.90581176705382,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
345,13,20,63,4.199247748503765,95.33325396560906,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
346,44,16,63,-85.09108698187252,144.3318053176385,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
347,80,16,25,19.059950473960853,-156.90679320946057,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
348,41,20,69,15.310538612022327,-16.594637007665483,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
349,45,16,72,51.882650169602385,54.002087763984775,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
350,90,14,43,57.068377460503314,-27.81362100031214,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
351,34,12,59,-30.400051022149263,90.79071665502488,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
352,47,19,88,-13.056547658203968,56.26583807356849,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
353,79,18,45,0.7493548240548336,2.210577201937866,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
354,64,17,96,-1.9984948975751138,30.366627535648604,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
355,45,16,84,-18.770116281816627,-135.3592827452302,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
356,67,15,83,-26.191266967977683,-131.34807062691178,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
357,67,17,69,-23.509371066043727,-33.01607861928434,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
358,69,12,90,-41.58842769699447,-159.54854426704927,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
359,48,15,19,-70.44198282585211,148.6486495375736,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
360,70,20,27,-70.26644776553039,-91.12268173223882,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
361,10,17,86,23.364411674485382,-38.6932812938696,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
362,81,18,29,47.34356936302564,-90.57007252887004,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
363,92,17,11,-12.499827677362319,108.65460074258988,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
364,52,15,28,59.50984522087063,-65.20253280245856,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
365,68,18,57,-30.148409047402296,4.542005694330101,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
366,16,20,41,-0.24807816586374543,119.4005744703511,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
367,78,17,53,-56.20275781809814,-140.91480819342635,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
368,67,15,85,-80.43187616402166,36.12862375562713,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
369,91,11,10,-70.18994611923529,-171.69877136637024,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
370,61,13,11,-41.945408448320215,-172.6092454424111,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
371,94,15,24,56.526765125956786,83.33736991923462,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
372,53,14,24,86.30728037039563,-119.41651703065467,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
373,75,20,90,10.451708993223605,-76.10511462385351,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
374,51,12,45,40.62162042884057,-15.453913715288792,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
375,71,17,95,11.458465613418966,-140.74276874576066,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
376,55,16,92,20.26549337634424,83.60023341418156,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
377,85,10,50,76.19108787306237,-94.59691156333878,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
378,70,19,83,55.52043999802501,-165.60042175203355,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
379,34,12,68,48.07279347558642,-19.322395441375647,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
380,39,11,19,80.91256726057586,16.940212220406522,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
381,95,19,51,-8.451934067092083,-36.2851138895449,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
382,29,16,82,77.76260188579624,-176.65179568275272,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
383,72,16,78,74.87789637809152,173.73111190079482,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
384,74,10,19,-55.44166248548473,71.71269651461589,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
385,87,11,89,-62.005390672588916,54.30502679736776,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
386,14,16,56,80.22820978170051,129.2637763080026,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
387,72,10,94,-52.44495406158702,-60.984656361586204,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
388,56,18,61,45.290129374953096,21.266614739796125,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
389,87,15,27,-65.65765913941455,11.927152997452225,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
390,92,11,32,-26.32451599995224,130.23925044410527,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
391,27,12,54,-56.78801116763762,-93.70002425533696,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
392,38,15,71,-21.495532887451958,-104.98520021627581,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
393,61,14,99,35.34783301040059,-84.97304560295682,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
394,28,18,28,63.68927860025917,53.05596592188556,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
395,100,12,13,22.09435900760316,68.2920657738023,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
396,87,17,38,20.23979089066195,-4.755477463711173,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
397,35,17,77,-79.57724816228747,45.66138157197594,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
398,62,14,32,-59.264026732354935,-66.61199249498857,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
399,47,11,98,-85.94453328495408,-21.361286771700208,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
400,36,15,84,52.376455721214455,-130.93777659684156,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
401,49,12,19,-26.266307948380586,146.895680761069,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
402,63,20,23,69.19745250764473,-92.74608708752328,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
403,35,12,97,51.34528260897994,-31.70151499016572,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
404,67,12,96,-73.955545175668,-97.64561655827156,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
405,34,11,45,-40.8887171901143,-58.167069015207915,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
406,61,15,79,60.943408334159415,-31.40851464602443,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
407,59,14,83,33.59005010382852,-163.01915455587988,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
408,24,11,74,87.6260975104706,153.53688685522872,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
409,39,15,57,67.61046876675601,-106.6930932197873,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
410,60,19,63,7.274647162248087,51.946418402639665,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
411,28,13,13,-27.673371696951733,147.14439838841264,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
412,11,11,44,61.16720967842065,25.058116656706545,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
413,48,16,82,64.26349326795247,-5.220735654628413,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
414,71,17,58,82.07584314814667,-74.90469050179217,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
415,91,16,11,-56.11914521404519,-174.4255840618928,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
416,66,17,100,6.503635206715799,-89.83705856903951,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
417,85,15,68,9.942266564884477,-151.30857458109426,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
418,26,20,15,34.316070756897986,28.17382411994896,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
419,17,13,40,3.5351447306400843,-47.715255241794665,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
420,90,15,33,67.72829921835731,124.83148166092548,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
421,79,20,55,55.00291213230247,-4.608400944362643,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
422,71,13,40,-75.12757059830469,-5.839563745058115,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
423,96,15,59,84.27706412416791,134.8082632116981,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
424,77,20,40,32.62852908385082,64.01245587775307,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
425,97,10,22,-46.89347416681326,102.85721943536674,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
426,22,19,36,-66.73136122353884,-95.32990069034912,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
427,93,11,62,31.549643931555565,116.03430761979445,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
428,32,17,87,71.23015565758479,19.579689295491903,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
429,96,11,59,8.00837829450451,32.368867550490336,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
430,57,14,60,89.84427333081112,47.15283352996525,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
431,23,13,51,-20.504910806227556,119.75738926814307,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
432,65,13,83,84.50535676729714,153.73815194383286,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
433,42,12,41,6.77772124051539,-100.26936878333277,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
434,51,20,16,-26.750821707756963,-129.6244748819081,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
435,60,10,66,-71.76611058904308,-16.12140125128957,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
436,85,20,11,45.91373208242831,-77.0937689164369,15,203.0,10,67,151,7.0,9.0,6.0,6.0,
437,73,13,45,-54.46512830066653,42.12136108869382,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
438,73,10,49,-43.03647315882151,65.5199830291684,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
439,84,20,58,-55.6113747145293,58.145396672189406,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
440,27,13,75,21.116177775041834,96.02386451426327,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
441,11,15,63,-63.27427920077781,-46.715124638574935,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
442,71,18,90,-24.298094081817524,61.51834346900711,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
443,72,10,71,7.630474160602361,-49.43452113713377,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
444,41,14,56,53.90440944963561,171.10611559033066,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
445,90,19,86,52.508497113554654,-26.958236113415325,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
446,51,12,45,-34.4134855132066,-74.00074866072698,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
447,38,19,58,-85.96463911445122,94.81982702599976,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
448,51,11,24,39.59433175048045,-32.99588162705257,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
449,13,14,39,10.527016462786108,-142.41893339626967,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
450,97,16,70,-54.60882005724878,-151.95180981115465,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
451,81,15,17,44.21244224900562,38.77506961076932,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
452,80,14,71,24.214893532029564,-150.2101995481471,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
453,69,16,57,20.030202462806102,-102.5798763905219,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
454,46,19,21,-13.423322119665286,70.5387142092122,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
455,74,15,16,-7.146374397975833,5.938399709651321,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
456,100,12,39,31.893473373343923,35.522785376137506,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
457,96,17,75,51.365916269177376,159.75421422818744,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
458,57,11,33,-32.656510298698684,58.24589290579718,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
459,13,19,67,82.19985381354965,-167.39043872081191,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
460,22,11,24,-78.14790546375804,-50.95698730639302,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
461,40,17,92,-30.755772703194616,32.431325462604576,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
462,92,16,98,59.1014487312716,-138.10008017418494,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
463,43,16,21,-83.51047138733658,40.492470359387994,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
464,70,13,22,84.72327712672194,166.0238130319908,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
465,64,17,87,54.50820477485934,-104.4208407437548,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
466,40,13,53,20.997904757569927,-11.062140538009487,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
467,75,13,51,66.47225846559729,17.598256014275762,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
468,86,18,36,-12.221549034023653,105.2877663256296,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
469,32,15,70,-65.57818417738774,49.108422609687494,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
470,86,16,51,-39.68447371768037,5.763644880145989,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
471,64,17,91,88.07139872394157,156.93114522419376,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
472,45,18,30,-33.7811152535303,-149.70899139747115,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
473,100,15,51,-7.195208496638173,-42.610833462315924,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
474,36,11,71,-58.276230115433535,30.852968552429445,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
475,19,18,29,65.88419710399572,-155.09573434726522,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
476,95,13,58,-61.44629400720109,65.19141342567923,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
477,50,11,44,-84.3006380819067,168.72698637903835,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
478,24,13,45,35.87197134506634,174.83716875783142,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
479,39,12,50,75.01474031637056,-83.44664790999164,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
480,97,19,58,-86.1910119644438,57.62901848029102,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
481,66,11,93,36.53788447111836,-21.51558301313574,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
482,50,20,54,-85.80445317097845,20.156207726281252,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
483,72,10,16,34.12506871930117,-100.09826971470893,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
484,82,20,31,7.2735852356533,-105.96467663699882,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
485,16,13,89,17.732962745800776,167.28891089965822,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
486,13,12,97,23.500920179993045,-9.601926351813717,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
487,98,10,93,-28.51489233146671,100.15353485863994,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
488,66,15,35,87.75500555407694,-58.32813103475651,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
489,70,15,22,-6.270569412842221,128.69373671075311,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
490,14,15,39,77.90183069949467,156.7036335925245,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
491,92,12,36,-84.08219467787788,36.72829468359936,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
492,49,12,33,-86.16739313422292,133.66687591445515,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
493,90,17,70,-32.93850338958301,152.327396265981,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
494,26,16,95,-37.14496824133816,-137.82095193191222,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
495,90,11,73,62.5914017595118,-149.37255310113127,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
496,63,17,74,64.86304203116532,-73.5903031839027,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
497,98,16,47,-70.72909449678286,127.27107568291927,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
498,91,19,88,-6.4521964144748125,-59.84814206271953,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
499,47,15,65,-77.86152855339994,-111.97167770724558,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
500,81,14,92,-61.46425852949632,-177.85519878396994,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
501,82,18,80,-84.68150415253021,160.14618945796133,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
502,41,14,26,82.78669150629534,-88.95909031145449,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
503,33,17,84,-19.814425963498238,31.10123846898574,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
504,38,16,78,73.0125283020414,-170.51926614319407,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
505,20,12,20,42.45720105286682,-47.37666174628674,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
506,23,11,14,57.86565030410807,69.01923001029033,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
507,22,13,61,-46.03984845355531,-137.67652283039487,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
508,65,17,57,69.10965212553307,149.84922253219173,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
509,17,11,71,-88.79244007591551,-68.12705283375963,10,118.0,22,79,123,8.0,6.0,6.0,5.0,
510,29,15,17,-10.78054166130697,-99.2202695713937,1,199.0,19,90,180,8.0,8.0,5.0,8.0,
511,64,16,77,1.662080898845204,54.16403549645514,13,235.0,30,84,69,10.0,7.0,5.0,10.0,
